Premises, Premises Frequency, Conclusion, Conclusion Frequency, Premise and Conclusion Frequency, Support, Confidence, Laplace, Gain, Ps, Lift, Conviction
Organic Lemon, 91251.0, Organic Ginger Root, 54094.0, 5893.0, 0.001355981031452179, 0.06458011419052942, 0.9807630158059776, -0.040637782790384845, 0.001094631891281931, 5.18838910496842, 1.0557322649301855
Bag of Organic Bananas, 394930.0, Organic Yellow Onion, 117716.0, 25574.0, 0.005884584914026477, 0.06475577950522877, 0.9220909450836041, -0.17586243315874092, 0.0034231408667724033, 2.390704318707214, 1.040277493827833
Organic Baby Carrots, 80493.0, Apple Honeycrisp Organic, 87272.0, 5213.0, 0.0011995128316579348, 0.06476339557477048, 0.9829930435945585, -0.03584341306845414, 8.275775398695262E-4, 3.225057847805228, 1.0477762338658703
Organic Large Extra Fancy Fuji Apple, 78056.0, Large Lemon, 160792.0, 5058.0, 0.0011638472861165996, 0.06479963103412935, 0.9834994994334296, -0.034757569781940854, 4.993318470533592E-4, 1.7514224917892978, 1.0297276877913977
Organic Avocado, 184224.0, Organic Zucchini, 109412.0, 11945.0, 0.0027485480096209533, 0.0648395431648428, 0.9619706168994219, -0.08203144504595217, 0.0016813487604616399, 2.575477833015834, 1.0424139082529027
Organic Large Extra Fancy Fuji Apple, 78056.0, Limes, 146660.0, 5063.0, 0.001164997787585675, 0.06486368760889617, 0.9835006296356656, -0.034756419280471774, 5.588865737627558E-4, 1.922085849951028, 1.0332755536339011
Organic Cucumber, 85005.0, Organic Granny Smith Apple, 61116.0, 5515.0, 0.0012690031203900845, 0.06487853655667314, 0.9820602238443525, -0.037850347831109146, 9.939391291817765E-4, 4.613483265532414, 1.0543413117829172
Organic Grape Tomatoes, 88078.0, Organic Baby Carrots, 80493.0, 5720.0, 0.0013161736806221727, 0.06494243738504507, 0.9814258383327594, -0.039217373676664447, 9.408033828160096E-4, 3.506334114112113, 1.0496450446378611
Organic Blueberries, 105026.0, Organic Blackberries, 64589.0, 6828.0, 0.001571124806169265, 0.06501247310189857, 0.977937778324976, -0.046761902110272806, 0.0012119633427790182, 4.374424781932019, 1.0536376409116983
Sparkling Water Grapefruit, 79245.0, Organic Raspberries, 142603.0, 5154.0, 0.0011859369143228458, 0.06503880371001325, 0.9832569371252124, -0.035282658652426836, 5.876150434043699E-4, 1.9821052379421302, 1.0344675390154998
Organic Lemon, 91251.0, Organic Red Onion, 70804.0, 5945.0, 0.0013679462467305625, 0.06514997095922237, 0.9807747349556544, -0.040625817575106464, 0.0010258646014350723, 3.998888176385292, 1.0522628745126876
Organic Cucumber, 85005.0, Michigan Organic Kale, 70076.0, 5540.0, 0.001274755627735461, 0.06517263690371154, 0.9820658659930994, -0.03784459532376377, 9.593654803450331E-4, 4.041837192071237, 1.0524675792029368
Apple Honeycrisp Organic, 87272.0, Bag of Organic Bananas, Organic Strawberries, 64702.0, 5711.0, 0.0013141027779778373, 0.0654390869923916, 0.9816022410884411, -0.038848522905678896, 0.0010151332123100945, 4.395439967418803, 1.0540907896728586
Organic Half & Half, 79006.0, Organic Avocado, 184224.0, 5173.0, 0.0011903088199053322, 0.065476039794446, 0.9833143387126189, -0.035168298806400745, 4.196881943881978E-4, 1.5446106430210855, 1.0247035327607668
Organic Garlic, 113936.0, Organic Grape Tomatoes, 88078.0, 7470.0, 0.0017188491947985368, 0.06556312315686, 0.9761279876731751, -0.05071456495742799, 0.0011875211258876627, 3.2350054427236734, 1.048474488326321
Organic Large Extra Fancy Fuji Apple, 78056.0, Organic D'Anjou Pears, 50808.0, 5119.0, 0.0011778834040393187, 0.06558112124628472, 0.9835132879007102, -0.03474353366401813, 9.679059149358489E-4, 5.609569907081314, 1.057672406608485
Organic Zucchini, 109412.0, Organic Garnet Sweet Potato (Yam), 54507.0, 7181.0, 0.001652350209885983, 0.06563265455343106, 0.9770542918917804, -0.04869911648390184, 0.001336594230893416, 5.232997377145087, 1.0568198129966533
Apple Honeycrisp Organic, 87272.0, Organic D'Anjou Pears, 50808.0, 5757.0, 0.0013246873914933301, 0.06596617471812265, 0.9816126173333366, -0.03883793829216341, 0.0010899180537225243, 5.642505976596313, 1.0581084298243562
Organic Baby Carrots, 80493.0, Seedless Red Grapes, 86748.0, 5321.0, 0.0012243636633899617, 0.066105127153914, 0.9830174425224515, -0.03581856223672212, 8.546615516925E-4, 3.311757289587502, 1.0494106865855444
Organic Yellow Onion, 117716.0, Apple Honeycrisp Organic, 87272.0, 7800.0, 0.0017947822917575083, 0.06626117095382106, 0.9753752928939049, -0.052378190081710914, 0.0012508500888558358, 3.2996433786840056, 1.0494569323620886
Organic Zucchini, 109412.0, Asparagus, 71151.0, 7261.0, 0.0016707582333911882, 0.06636383577669726, 0.9770722478606025, -0.048680708460396634, 0.0012585845004522969, 4.05352913073404, 1.0535454513087013
Organic Baby Spinach, 251705.0, Organic Cucumber, 85005.0, 16746.0, 0.0038532595202270814, 0.06653026360223277, 0.9488956933519748, -0.11198152938921488, 0.0027204140802917585, 3.4013991533099825, 1.0503182763136396
Organic Baby Spinach, 251705.0, Organic Grape Tomatoes, 88078.0, 16773.0, 0.003859472228160088, 0.06663753203154486, 0.9489015659351895, -0.11197531668128187, 0.0026856735026895466, 3.2880187585933354, 1.0496814045392586
Banana, 527515.0, Organic Fuji Apple, 92889.0, 35153.0, 0.008088715628480986, 0.06663886334985734, 0.8989704615584126, -0.23467399735522723, 0.005494336467106395, 3.117784689650108, 1.0484968522689162
Organic Gala Apples, 75655.0, Organic Lemon, 91251.0, 5043.0, 0.0011603957817093737, 0.0666578547353116, 0.9840301647417918, -0.03365607967544814, 7.948770698452093E-4, 3.174654932961694, 1.048922008993223
Cucumber Kirby, 99728.0, Honeycrisp Apple, 83320.0, 6648.0, 0.0015297067532825533, 0.06666131878710091, 0.9790627216347453, -0.044365177449895085, 0.0010897593919681698, 3.4770222253689904, 1.0508811680715042
Limes, 146660.0, Organic Raspberries, 142603.0, 9818.0, 0.00225912468467631, 0.06694395199781808, 0.969540516819804, -0.06523389349715861, 0.0011518007451355988, 2.0401660291146015, 1.0365797530298293
Organic Lemon, 91251.0, Apple Honeycrisp Organic, 87272.0, 6116.0, 0.0014072933969729387, 0.06702392302550109, 0.980813272928629, -0.04058647042486409, 9.85648442616857E-4, 3.337626556262478, 1.0503149130424658
Seedless Red Grapes, 86748.0, Cucumber Kirby, 99728.0, 5826.0, 0.0013405643117665696, 0.067160049799419, 0.981744222850335, -0.03858091626397198, 8.825163797058381E-4, 2.9266900207047053, 1.0473957056495313
Organic Gala Apples, 75655.0, Organic D'Anjou Pears, 50808.0, 5082.0, 0.0011693696931681613, 0.06717335271958232, 0.9840389851062492, -0.033647105763989354, 9.658511047428896E-4, 5.745763579711209, 1.0594777359257275
Organic Yellow Onion, 117716.0, Organic Red Bell Pepper, 59878.0, 7919.0, 0.0018221642267215012, 0.06727207856196268, 0.975401952708178, -0.05235080814674692, 0.0014489680991508446, 4.882591463590452, 1.0573523446005877
Organic Garlic, 113936.0, Michigan Organic Kale, 70076.0, 7667.0, 0.0017641789526801047, 0.06729216402190703, 0.9761721593939909, -0.05066923519954642, 0.0013414474447326216, 4.173284743419865, 1.0548592537328316
Organic Zucchini, 109412.0, Organic Small Bunch Celery, 70714.0, 7374.0, 0.0016967595665922906, 0.06739662925456075, 0.9770976106665638, -0.04865470712719553, 0.0012871173500241361, 4.142052498414776, 1.0548200003146646
Organic Cucumber, 85005.0, Organic Cilantro, 73050.0, 5730.0, 0.0013184746835603234, 0.06740779954120346, 0.9821087463235759, -0.037800876267938904, 9.896994928121248E-4, 4.010262089909677, 1.0542562687669061
Organic Baby Carrots, 80493.0, Limes, 146660.0, 5430.0, 0.0012494445954158038, 0.06745928217360515, 0.9830420673663436, -0.03579348130469628, 6.244098775946468E-4, 1.9990003111688124, 1.036151529298653
Cucumber Kirby, 99728.0, Banana, Organic Avocado, 55611.0, 6760.0, 0.0015554779861898405, 0.06778437349590888, 0.9790879147500968, -0.0443394062169878, 0.0012618400515996557, 5.297265111065234, 1.058986638384052
Organic Raspberries, 142603.0, Organic Avocado, 184224.0, 9689.0, 0.0022294417467741664, 0.06794387214855227, 0.970388104445683, -0.06339654265104532, 8.384991213960947E-4, 1.6028279715478435, 1.0274166703669143
Organic Garlic, 113936.0, Organic Raspberries, 142603.0, 7750.0, 0.0017832772770667552, 0.06802064316809436, 0.9761907698144362, -0.05065013687515977, 9.230286722971488E-4, 2.0729789820982694, 1.0377772862790295
Organic Blueberries, 105026.0, Organic Whole Milk, 142813.0, 7145.0, 0.0016440665993086407, 0.06803077333231772, 0.9780089989635938, -0.046688960317133425, 8.499232301412699E-4, 2.0702390313129255, 1.0377367181934296
Organic Garlic, 113936.0, Organic Cucumber, 85005.0, 7754.0, 0.0017841976782420155, 0.0680557505968263, 0.9761916667021685, -0.050649216473984515, 0.0012714073957904514, 3.479390579930779, 1.0520375281591512
Organic Blueberries, 105026.0, Large Lemon, 160792.0, 7150.0, 0.001645217100777716, 0.06807838059147259, 0.9780101223175152, -0.04668780981566435, 7.51097513519134E-4, 1.840041448842474, 1.0333505452616139
Carrots, 111395.0, Large Lemon, 160792.0, 7587.0, 0.0017457709291748996, 0.0681089815521343, 0.9767107005410867, -0.04951827352988347, 7.974300286105655E-4, 1.840868540137871, 1.0333844778983272
Sparkling Water Grapefruit, 79245.0, Limes, 146660.0, 5405.0, 0.0012436920880704273, 0.06820619597450943, 0.9833136580330364, -0.03522490347867925, 6.283481921572722E-4, 2.021133379774279, 1.0369820948955883
Organic Baby Carrots, 80493.0, Organic Zucchini, 109412.0, 5492.0, 0.0012637108136323379, 0.06822953548755792, 0.9830560741582822, -0.03577921508647974, 7.97419401207352E-4, 2.7101310038293613, 1.0462064465234926
Seedless Red Grapes, 86748.0, Organic Fuji Apple, 92889.0, 5946.0, 0.0013681763470243776, 0.06854336699405174, 0.9817712945151228, -0.03855330422871417, 9.415397518736748E-4, 3.20688933526926, 1.0506406623029148
Fresh Cauliflower, 74235.0, Organic Lemon, 91251.0, 5096.0, 0.001172591097281572, 0.06864686468646865, 0.984358279756914, -0.03299039952544115, 8.139329573670093E-4, 3.2693837579174954, 1.0511621005704879
Limes, 146660.0, Yellow Onions, 76929.0, 10069.0, 0.0023168798584238914, 0.06865539342697395, 0.9695963865840447, -0.06517613832341101, 0.0017195198916284708, 3.8785321869708738, 1.0547101551503746
Organic Yellow Onion, 117716.0, Organic Red Onion, 70804.0, 8088.0, 0.001861051176376247, 0.06870773726596215, 0.9754398141250865, -0.05231192119709217, 0.0014197575690995715, 4.217262941698211, 1.056282778414588
Strawberries, 149445.0, Organic Blueberries, 105026.0, 10272.0, 0.0023635902180683495, 0.06873431697279936, 0.9690408544246354, -0.06641108660031647, 0.0015325681416102, 2.8441966645965273, 1.0478572380866702
Organic Grape Tomatoes, 88078.0, Organic Blueberries, 105026.0, 6055.0, 0.0013932572790502195, 0.06874588432979858, 0.9815013907278944, -0.0391402900782364, 9.034800201905661E-4, 2.8446753168861605, 1.0478702538023092
Organic Raspberries, 142603.0, Organic Zucchini, 109412.0, 9806.0, 0.002256363481150529, 0.06876433174617645, 0.9704141708629143, -0.06336962091666895, 0.0014302723392370673, 2.731373533341794, 1.0468072689709322
Organic Raspberries, 142603.0, Limes, 146660.0, 9818.0, 0.00225912468467631, 0.06884848144849688, 0.9704168443416047, -0.06336685971314318, 0.0011518007451355988, 2.0401660291146015, 1.0376973797048454
Yellow Onions, 76929.0, Cucumber Kirby, 99728.0, 5298.0, 0.0012190713566322153, 0.06886869711032251, 0.983804370927409, -0.03418369964916609, 8.128698376865333E-4, 3.001149182790801, 1.0493177008078467
Yellow Onions, 76929.0, Strawberries, 149445.0, 5300.0, 0.0012195315572198454, 0.06889469510847665, 0.9838048231234994, -0.034183239448578456, 6.108280236200797E-4, 2.003490188413644, 1.037060638058876
Cucumber Kirby, 99728.0, Red Vine Tomato, 56643.0, 6879.0, 0.0015828599211538334, 0.06897761912401733, 0.9791146824351576, -0.044312024282023806, 0.0012837728065723327, 5.292303960900019, 1.0600888328042273
Organic Gala Apples, 75655.0, Limes, 146660.0, 5223.0, 0.0012018138345960853, 0.0690370762011764, 0.984070874116211, -0.03361466162256143, 6.143465818317501E-4, 2.0457545998367292, 1.0379075967561142
Organic Hass Avocado, 220877.0, Organic Whole Milk, 142813.0, 15253.0, 0.003509719781561189, 0.06905653372691589, 0.9549742402132957, -0.09813800541241911, 0.0018395809116472503, 2.1014538639784144, 1.0388801487712331
Apple Honeycrisp Organic, 87272.0, Organic Cucumber, 85005.0, 6030.0, 0.001387504771704843, 0.06909432578604821, 0.9816741980910867, -0.03877512091195189, 9.947208093916769E-4, 3.532488351952077, 1.0532112454380786
Carrots, 111395.0, Organic Avocado, 184224.0, 7712.0, 0.0017745334659017827, 0.06923111450244625, 0.9767387442605724, -0.049489510993156585, 6.879921325918924E-4, 1.6331946254599332, 1.0288375754635497
Organic Baby Arugula, 75752.0, Cucumber Kirby, 99728.0, 5251.0, 0.0012082566428229073, 0.06931830182701447, 0.9840556186411373, -0.033652858271334726, 8.082699347781738E-4, 3.0207419859756417, 1.0498246176071324
Organic Baby Arugula, 75752.0, Organic Lemon, 91251.0, 5259.0, 0.0012100974451734277, 0.06942390959974654, 0.9840574279069757, -0.03365101746898421, 8.441100886056636E-4, 3.3063913915544605, 1.0520398366005717
Organic Grape Tomatoes, 88078.0, Organic Red Onion, 70804.0, 6127.0, 0.0014098245002049042, 0.06956334158359635, 0.98151762885461, -0.03912372285708172, 0.0010796377937103325, 4.269779710916622, 1.0572541074112254
Apple Honeycrisp Organic, 87272.0, Organic Garlic, 113936.0, 6072.0, 0.0013971689840450757, 0.06957557979649831, 0.9816836720538175, -0.03876545669961166, 8.707030875670698E-4, 2.6538641788422948, 1.0466011766016434
Organic Zucchini, 109412.0, Organic Lemon, 91251.0, 7615.0, 0.0017522137374017214, 0.06959931268965013, 0.9771517030226405, -0.048599252956386105, 0.0012236018372962167, 3.3147451600162614, 1.0522381716196212
Organic Yellow Onion, 117716.0, Fresh Cauliflower, 74235.0, 8194.0, 0.001885441807520644, 0.06960820958918074, 0.9754635615226743, -0.05228753056594778, 0.0014227641207206893, 4.075065345296934, 1.056456553915449
Original Hummus, 74172.0, Cucumber Kirby, 99728.0, 5163.0, 0.0011880078169671814, 0.06960847759262255, 0.9843874678938479, -0.03294599016873485, 7.963638457308582E-4, 3.033387219563049, 1.0501520428413824
Organic Cucumber, 85005.0, Organic Red Onion, 70804.0, 5939.0, 0.001366565644967672, 0.06986647844244456, 0.9821559146871, -0.03775278530653156, 0.0010478989973874467, 4.288386172022083, 1.0575986737360563
Bag of Organic Bananas, 394930.0, Organic Whole Milk, 142813.0, 27599.0, 0.006350538009001983, 0.06988327045299167, 0.9225180826858245, -0.1753964800637654, 0.0033643151614664232, 2.126612223278277, 1.0398035601514355
Seedless Red Grapes, 86748.0, Organic Whole Milk, 142813.0, 6068.0, 0.0013962485828698155, 0.06994973947526167, 0.9817988173743238, -0.03852523199286873, 7.403124433564465E-4, 2.1286349367877118, 1.0398778730449743
Organic Baby Spinach, 251705.0, Organic Whole Milk, 142813.0, 17619.0, 0.004054137076727633, 0.06999860948332373, 0.949085573542577, -0.11178065183271432, 0.002150895434312678, 2.1301220961009895, 1.0399325168772926
Organic Avocado, 184224.0, Organic Grape Tomatoes, 88078.0, 12905.0, 0.002969444291683416, 0.07005059058537433, 0.9621825301783273, -0.08181054876388971, 0.00211033582581629, 3.4564253638057907, 1.0535338980838413
Apple Honeycrisp Organic, 87272.0, Organic Lemon, 91251.0, 6116.0, 0.0014072933969729387, 0.07007975066458887, 0.9816935971576306, -0.0387553322866838, 9.85648442616857E-4, 3.337626556262478, 1.0527818044490898
Organic Yellow Onion, 117716.0, Green Bell Pepper, 58005.0, 8273.0, 0.0019036197307320342, 0.07027931632063611, 0.9754812600548386, -0.05226935264273639, 0.00154209727875074, 5.265564338533892, 1.0612359709505266
Organic Zucchini, 109412.0, Organic Whole Milk, 142813.0, 7703.0, 0.001772462563257447, 0.07040361203524294, 0.9771714545883449, -0.04857900413053037, 9.45154903179558E-4, 2.1424466964207416, 1.0403855901988028
Organic Gala Apples, 75655.0, Organic Zucchini, 109412.0, 5328.0, 0.0012259743654466672, 0.07042495538959752, 0.9840946212512885, -0.03359050109171084, 7.877092143526302E-4, 2.7973348152055433, 1.0486773201422035
Original Hummus, 74172.0, Organic Peeled Whole Baby Carrots, 57831.0, 5228.0, 0.0012029643360651607, 0.07048481906919053, 0.9844021734335151, -0.032931033649636864, 9.758549735935598E-4, 5.2968504819592654, 1.0615136687927076
Organic Gala Apples, 75655.0, Organic Cucumber, 85005.0, 5346.0, 0.0012301161707353385, 0.070662877536184, 0.9840986921887305, -0.033586359286422174, 8.896166901596373E-4, 3.612681489720671, 1.0549888741396145
Strawberries, 149445.0, Seedless Red Grapes, 86748.0, 10588.0, 0.00243630191091391, 0.07084880725350463, 0.9691111488783141, -0.06633837490747091, 0.0017499051797369484, 3.549407799096586, 1.0547683384177922
Organic Yellow Onion, 117716.0, Organic Cucumber, 85005.0, 8347.0, 0.001920647152474349, 0.0709079479425057, 0.9754978384267395, -0.05225232522099407, 0.0013908442728834533, 3.62521085947558, 1.0552671528650408
Organic Cucumber, 85005.0, Apple Honeycrisp Organic, 87272.0, 6030.0, 0.001387504771704843, 0.07093700370566437, 0.9821764521085387, -0.03773184617979439, 9.947208093916769E-4, 3.532488351952077, 1.0547386894824993
Organic Baby Carrots, 80493.0, Organic Grape Tomatoes, 88078.0, 5720.0, 0.0013161736806221727, 0.07106207993241648, 0.9831075830060564, -0.035726752219489906, 9.408033828160096E-4, 3.506334114112113, 1.054681055812726
Organic Yellow Onion, 117716.0, Organic Whole Milk, 142813.0, 8372.0, 0.0019263996598197256, 0.07112032349043461, 0.9755034392280574, -0.052246572713648694, 0.0010363021521082425, 2.1642568854873714, 1.041188338164087
Organic Cucumber, 85005.0, Bag of Organic Bananas, Organic Strawberries, 64702.0, 6046.0, 0.001391186376405884, 0.07112522792776896, 0.9821800630837366, -0.03772816457509335, 0.0010999829213505802, 4.777369060204582, 1.0605434450457585
Asparagus, 71151.0, Cucumber Kirby, 99728.0, 5063.0, 0.001164997787585675, 0.07115852201655634, 0.985038086229778, -0.03157873422288573, 7.893053403355585E-4, 3.100934810142936, 1.0519045295216962
Organic Baby Carrots, 80493.0, Strawberries, 149445.0, 5733.0, 0.0013191649844417686, 0.07122358465953561, 0.9831105199140434, -0.03572376091567031, 6.822611701448723E-4, 2.071215393643148, 1.039661048280215
Organic Hass Avocado, 220877.0, Large Lemon, 160792.0, 15738.0, 0.0036213184240614957, 0.07125232595516962, 0.9550804413060501, -0.0980264067699188, 0.0017409225975526898, 1.9258277289335057, 1.0368819653274353
Organic Whole Milk, 142813.0, Large Lemon, 160792.0, 10199.0, 0.00234679289661985, 0.07141506725578203, 0.9704563236397532, -0.06337583362460196, 0.0011309806157069342, 1.930226346173865, 1.0370636864750318
Organic Hass Avocado, 220877.0, Bag of Organic Bananas, Organic Strawberries, 64702.0, 15776.0, 0.003630062235226468, 0.07142436740810497, 0.9550887622164104, -0.09801766295875383, 0.0028733991502049947, 4.797461785945922, 1.0608850977920612
Large Lemon, 160792.0, Yellow Onions, 76929.0, 11504.0, 0.00264707378004851, 0.0715458480521419, 0.9668743785673094, -0.07134949910617541, 0.0019921528487722977, 4.041821926335882, 1.0579936687625116
Organic Cilantro, 73050.0, Organic Whole Milk, 142813.0, 5231.0, 0.0012036546369466059, 0.07160848733744012, 0.9846527966515358, -0.03241399828943441, 6.512945249964561E-4, 2.179112160537825, 1.0417358124760372
Fresh Cauliflower, 74235.0, Organic Cucumber, 85005.0, 5326.0, 0.001225514164859037, 0.07174513369704318, 0.9844103140017817, -0.032937476457863685, 8.914056599282702E-4, 3.6680124773028004, 1.0562188900006926
Organic Strawberries, 275577.0, Limes, 146660.0, 19816.0, 0.004559667422239331, 0.07190730721359184, 0.9446585400263291, -0.1222610299151091, 0.002419789514433671, 2.1308072790540873, 1.0411174427072627
Organic Large Extra Fancy Fuji Apple, 78056.0, Organic Lemon, 91251.0, 5614.0, 0.001291783049477776, 0.07192272214820129, 0.983625177922087, -0.03462963401857968, 9.146641733523485E-4, 3.4254001357602064, 1.0548724135937901
Organic Blueberries, 105026.0, Raspberries, 60919.0, 7561.0, 0.0017397883215357077, 0.07199169729400338, 0.9781024620098555, -0.04659323859490636, 0.0014010347073247671, 5.135851688514674, 1.0624716582018021
Organic Small Bunch Celery, 70714.0, Organic Carrot Bunch, 37562.0, 5094.0, 0.001172130896693942, 0.07203665469355432, 0.9851425686239215, -0.031370493456983096, 0.0010314975023794882, 8.334655523375039, 1.0683147968913989
Large Lemon, 160792.0, Organic Yellow Onion, 117716.0, 11584.0, 0.002665481803553715, 0.07204338524304692, 0.9668921298247084, -0.0713310910826702, 0.001663328228879527, 2.6597538250764563, 1.048447199299385
Organic Hass Avocado, 220877.0, Apple Honeycrisp Organic, 87272.0, 15920.0, 0.0036631966775358374, 0.07207631396659679, 0.9551202940872486, -0.09798452851644446, 0.0026425867928955788, 3.589223201406705, 1.0560337039644192
Asparagus, 71151.0, Organic Yellow Onion, 117716.0, 5131.0, 0.0011806446075650994, 0.07211423592078818, 0.9850534810085029, -0.03156308740290631, 7.371882851632192E-4, 2.662369545596749, 1.0485272557002072
Seedless Red Grapes, 86748.0, Limes, 146660.0, 6260.0, 0.001440427839282308, 0.07216304698667404, 0.9818421320379843, -0.038481052736456245, 7.668225356962851E-4, 2.13838553766428, 1.0414044059907202
Fresh Cauliflower, 74235.0, Carrots, 111395.0, 5367.0, 0.0012349482769054548, 0.07229743382501515, 0.9844195896715191, -0.03292804234581727, 7.971150093710419E-4, 2.820590321653413, 1.0503021262384693
Organic Avocado, 184224.0, Strawberries, 149445.0, 13321.0, 0.0030651660139104833, 0.07230871113427133, 0.962274359265853, -0.08171482704166265, 0.0016074868581449954, 2.102771382705844, 1.040877146503601
Organic Grape Tomatoes, 88078.0, Organic Baby Arugula, 75752.0, 6370.0, 0.0014657388716019651, 0.07232225981516383, 0.981572432532275, -0.039067808485684655, 0.0011124777085267602, 4.149165050701958, 1.0591710892482427
Organic Cilantro, 73050.0, Organic Small Bunch Celery, 70714.0, 5290.0, 0.0012172305542816947, 0.07241615331964409, 0.9846661481459187, -0.03240042237209932, 9.437288915728174E-4, 4.450541697720311, 1.0605280496676792
Organic Red Onion, 70804.0, Organic Whole Milk, 142813.0, 5129.0, 0.0011801844069774692, 0.0724394102028134, 0.9851304187369178, -0.03140385799958628, 6.448071945679085E-4, 2.204397907908405, 1.0426690152401326
Organic Zucchini, 109412.0, Organic Red Onion, 70804.0, 7928.0, 0.0018242351293658366, 0.07246005922567908, 0.9772219557506572, -0.048527231564421985, 0.0014140715478700705, 4.447579482101502, 1.0605559238511146
Limes, 146660.0, Organic Zucchini, 109412.0, 10676.0, 0.002456550736769636, 0.07279421791899632, 0.9697314979262522, -0.06503646744506528, 0.0016069576225081665, 2.89144379295618, 1.0513569754334666
Michigan Organic Kale, 70076.0, Organic Lemon, 91251.0, 5104.0, 0.0011744318996320926, 0.07283520748901193, 0.9852871610031414, -0.031074584479136923, 8.358675053079477E-4, 3.468858271338715, 1.0559105846089158
Cucumber Kirby, 99728.0, Organic Grape Tomatoes, 88078.0, 7267.0, 0.0016721388351540786, 0.07286820150810204, 0.9792019585847679, -0.04422274536802356, 0.001207068219577407, 3.595451484460449, 1.0567356528111989
Fresh Cauliflower, 74235.0, Organic Small Bunch Celery, 70714.0, 5412.0, 0.0012453027901271328, 0.07290361689230147, 0.9844297702846454, -0.03291768783259559, 9.673644474687685E-4, 4.480500164951447, 1.061085671077291
Fresh Cauliflower, 74235.0, Asparagus, 71151.0, 5421.0, 0.0012473736927714682, 0.07302485350575874, 0.9844318064072706, -0.03291561692995126, 9.67717740364798E-4, 4.460386707441014, 1.0611159724344077
Cucumber Kirby, 99728.0, Organic Fuji Apple, 92889.0, 7283.0, 0.0016758204398551197, 0.0730286378950746, 0.9792055576012465, -0.04421906376332252, 0.0011853467187181565, 3.416738486968096, 1.0557243231178053
Apple Honeycrisp Organic, 87272.0, Organic Zucchini, 109412.0, 6377.0, 0.0014673495736586707, 0.07307040058667155, 0.9817524710688861, -0.03869527610999807, 9.617877962972433E-4, 2.9024139865100183, 1.0516702317739028
Organic Red Onion, 70804.0, Green Bell Pepper, 58005.0, 5175.0, 0.0011907690204929623, 0.07308909101180724, 0.9851408336701206, -0.031393273386070786, 9.733199422870807E-4, 5.476082172054728, 1.0644529294992098
Seedless Red Grapes, 86748.0, Organic Raspberries, 142603.0, 6348.0, 0.0014606766651380338, 0.07317747959607138, 0.981861984592162, -0.03846080391060051, 8.057050497877159E-4, 2.23013735390163, 1.04355147453643
Half & Half, 71641.0, Organic Avocado, 184224.0, 5258.0, 0.0012098673448796126, 0.07339372705573624, 0.9849729670506786, -0.03175936295353055, 5.110845659429113E-4, 1.731392617775441, 1.0334594438147242
Fresh Cauliflower, 74235.0, Organic Whole Milk, 142813.0, 5452.0, 0.0012545068018797354, 0.07344244628544487, 0.9844388197185354, -0.032908483820842986, 6.931864334934334E-4, 2.234921218850873, 1.0437977466830255
Organic Garlic, 113936.0, Fresh Cauliflower, 74235.0, 8380.0, 0.0019282404621702462, 0.07355006319337172, 0.976332029632274, -0.05050517369005628, 0.0014804199031702833, 4.305832823924471, 1.0609515588901126
Organic Large Extra Fancy Fuji Apple, 78056.0, Organic Zucchini, 109412.0, 5743.0, 0.0013214659873799193, 0.07357538177718562, 0.9836543371397791, -0.03459995108067753, 8.692919786059302E-4, 2.922472237984006, 1.0522434826085882
Fresh Cauliflower, 74235.0, Organic Cilantro, 73050.0, 5467.0, 0.0012579583062869613, 0.07364450730787364, 0.9844422132562443, -0.03290503231643576, 9.708384158664858E-4, 4.381299757549824, 1.0613540711887077
Organic Avocado, 184224.0, Organic Whole Milk, 142813.0, 13572.0, 0.0031229211876580647, 0.07367118290776446, 0.9623297657585668, -0.08165707186791506, 0.001729930232642262, 2.241881884741051, 1.0440554896858942
Organic Baby Arugula, 75752.0, Organic Raspberries, 142603.0, 5590.0, 0.0012862606424262142, 0.07379343119653607, 0.9841322862810382, -0.03357485427173142, 7.143118965644389E-4, 2.2489089306213277, 1.0442454635692853
Organic Gala Apples, 75655.0, Organic Yellow Onion, 117716.0, 5584.0, 0.001284880040663324, 0.07380873702993854, 0.9841525190282401, -0.03353159541649419, 8.133520498927902E-4, 2.724928457722466, 1.0504455750245125
Organic Lemon, 91251.0, Organic Small Bunch Celery, 70714.0, 6743.0, 0.0015515662811949845, 0.07389508060185641, 0.9809545788295363, -0.040442197540642044, 0.0012099194608822157, 4.54143340123747, 1.0622216416499184
Sparkling Water Grapefruit, 79245.0, Large Lemon, 160792.0, 5865.0, 0.0013495382232253572, 0.07401097861063789, 0.9834176087007612, -0.03511905734352432, 6.749004507470534E-4, 2.000389361935346, 1.0399709837941618
Organic Cucumber, 85005.0, Organic Whole Milk, 142813.0, 6295.0, 0.0014484813495658352, 0.07405446738427152, 0.9822362588852559, -0.037670869601933395, 8.057247264813385E-4, 2.25354558404203, 1.0444876644172503
Organic Large Extra Fancy Fuji Apple, 78056.0, Bag of Organic Bananas, Organic Strawberries, 64702.0, 5791.0, 0.0013325108014830423, 0.07419032489494722, 0.9836651870812458, -0.03458890626657441, 0.0010651126850452235, 4.983246775385967, 1.0640546078520898
Organic Raspberries, 142603.0, Organic Lemon, 91251.0, 10588.0, 0.00243630191091391, 0.07424808734739101, 0.97058839255757, -0.06318968248690557, 0.0017473313885695116, 3.5361482558408603, 1.0575221122513145
